***Max Threads in Thread Pool: 8***
***Getting Serial Ports...***
***Serial Ports Refreshed!***
***Serial Port Connected!***
[0]Firmware Versions: 0.12.0s, B0.2.4s, 002.000, 1.0.0, 4.3.6, 1.0.0
[1]Got HW Device Configs: False, G.02, 379
[2]Updated Plunge Sen Values in GUI
[3]Updated Latch Sen Values in GUI
[4]Updated Lifter Sen Values in GUI
[5]Board Hardware Version: 5.5
(13165228) Door_Status: Closed
(13165346) colorSensorInterface_setGain: Setting color sensor gain to index 5
(13165348) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 50
(13165603) _performCapture: [1338907,12,31.95,30,602,241,27,30,25,48,24,7,182,0,32.00]
(13165604) _isCupPresent: Cup Not Detected...
(13165607) _isCupPresent: Color sum must be > 4000. Measured color sum is 425.
(13165616) colorSensorInterface_setGain: Setting color sensor gain to index 6
(13165624) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 25
(13165759) colorSensorInterface_setGain: Setting color sensor gain to index 5
(13165761) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 50
(13166016) _performCapture: [1339320,12,31.95,30,598,240,27,29,25,48,24,7,181,0,32.01]
(13166017) _isCupPresent: Cup Not Detected...
(13166019) _isCupPresent: Color sum must be > 4000. Measured color sum is 423.
(13166029) colorSensorInterface_setGain: Setting color sensor gain to index 6
(13166037) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 25
(13172180) i2cTask_changeI2cSpeed: Setting I2C task to FAST mode!
[6]Lowering Lifter
(13172203) _switchI2cSpeed: I2C Fast Mode Set!
(13172358) _readLifterSwitches: New Lifter Up Value: 0
(13172408) Motor Lifter ADC Counts: 1820
(13172758) Motor Lifter ADC Counts: 1635
(13173108) Motor Lifter ADC Counts: 1617
(13173458) Motor Lifter ADC Counts: 1602
(13173808) Motor Lifter ADC Counts: 1596
(13174158) Motor Lifter ADC Counts: 1587
(13174508) Motor Lifter ADC Counts: 1593
(13174858) Motor Lifter ADC Counts: 1623
(13175208) Motor Lifter ADC Counts: 1700
(13175558) Motor Lifter ADC Counts: 1814
(13175908) Motor Lifter ADC Counts: 1991
[7]Fan: ON
(13176258) Motor Lifter ADC Counts: 2203
(13176448) fanInterface_checkFanStatus: Fan is too slow or stalled. Fan RPS: 27, must be greater than 90
(13176449) fanInterface_checkFanStatus: Attemping to Re-enable fan.
(13176608) Motor Lifter ADC Counts: 2402
(13176758) _readLifterSwitches: New Lifter Down Value: 1
(13181455) fanInterface_checkFanStatus: Successfully Re-enabled fan.
(13181455) fanInterface_checkFanStatus: Fan RPS: 100
***PCR ON***
(13331138) i2cTask_changeI2cSpeed: I2C task already set to FAST mode
(13331139) _setPcrTecTempC: TEC Set Temp 50.00
[8]PCR TEC set to 50°C
(13331160) _resetThermalControlState: RESET Peltier 1 control state
(13331160) thermalControl_setTargetTempC: [1] MAX RAMPING  goto 50.0
(13331163) _setThermalControlState: thermalControl-1: changing state 3->1
(13331171) tecCurvePredictorSetHoldPower: hold power: -4.02, filtered: 16.29, temp: 29.60
(13331210) thermalControl_setEnable: Enabling Peltier 1
(13331223) TC: TC-1 = 29.57, modeled = 29.60, target = 50.00, heatSink = 28.11, output = 50.0, timeout = 0, ModelRate = -0.01, TecRate = -0.01, HsRate = -0.02
(13348169) TC: TC-1 = 51.30, modeled = 50.06, target = 50.00, heatSink = 29.13, output = 27.1, timeout = 0, ModelRate = -0.04, TecRate = -0.25, HsRate = -0.02
(13348216) fluorimeterControlTask: Laser has been on too long, turning it off!
(13348216) stashException: Exception Stashed (0x04042)
(13348262) printException: ************
(13348262) printException: Error Code:  (0x00004042)
(13348262) printException: Originator:   (0x04)  Excitation
(13348268) printException: Error Type:  (0x04)  Excitation LED On Timeout
(13348276) printException: Priority:       (0x02)  Warning
(13348282) printException: Time Since Boot:       (13346459) ms
(13348289) printException: Time Since Expt:       (1521517) ms
(13348295) handleException: ************

(13348300) systemRequestStateChange: System State Transition IDLE -> WARNING
(13348308) blePeriphNotifySubscription: ENTER NOTIFY
(13348315) BLE_PERIPH: Notifying
(13348318) comm_getNotifyId: Attempting to get notify id
(13348324) TC: TC-1 = 51.26, modeled = 50.05, target = 50.00, heatSink = 29.12, output = 27.5, timeout = 0, ModelRate = -0.04, TecRate = -0.32, HsRate = -0.07
(13348340) BLE_PERIPH: Notify Command Id = 34
(13348346) systemRequestStateChange: Notify exit state change
(13348351) taskMonitor_task: Task System Control Task hasn't checked in for 200 ms
(13348468) TC: TC-1 = 51.24, modeled = 50.05, target = 50.00, heatSink = 29.12, output = 26.8, timeout = 0, ModelRate = -0.02, TecRate = -0.12, HsRate = -0.03
(13348517) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13348613) BLE_PERIPH: App to Instrument Data
(13348616) BLE_PERIPH: App to Instrument Transaction Notify 20/20
(13348618) TC: TC-1 = 51.22, modeled = 50.04, target = 50.00, heatSink = 29.12, output = 27.0, timeout = 0, ModelRate = -0.03, TecRate = -0.14, HsRate = -0.04
[2012]System state updated to Warning
(13348768) TC: TC-1 = 51.19, modeled = 50.04, target = 50.00, heatSink = 29.11, output = 27.3, timeout = 0, ModelRate = -0.03, TecRate = -0.24, HsRate = -0.11
(13348919) TC: TC-1 = 51.17, modeled = 50.03, target = 50.00, heatSink = 29.11, output = 27.5, timeout = 0, ModelRate = -0.02, TecRate = -0.21, HsRate = -0.04
(13349053) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13349069) TC: TC-1 = 51.15, modeled = 50.03, target = 50.00, heatSink = 29.11, output = 27.0, timeout = 0, ModelRate = -0.01, TecRate = -0.07, HsRate = -0.02
(13349150) BLE_PERIPH: App to Instrument Data
(13349152) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2013]System state updated to Warning
(13349219) TC: TC-1 = 51.14, modeled = 50.03, target = 50.00, heatSink = 29.10, output = 27.1, timeout = 0, ModelRate = -0.00, TecRate = -0.09, HsRate = -0.02
(13349370) TC: TC-1 = 51.13, modeled = 50.03, target = 50.00, heatSink = 29.10, output = 27.5, timeout = 0, ModelRate = -0.00, TecRate = -0.12, HsRate = 0.06
(13349520) TC: TC-1 = 51.10, modeled = 50.03, target = 50.00, heatSink = 29.10, output = 27.5, timeout = 0, ModelRate = -0.01, TecRate = -0.23, HsRate = -0.09
(13349541) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13349637) BLE_PERIPH: App to Instrument Data
(13349640) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2014]System state updated to Warning
(13349668) TC: TC-1 = 51.09, modeled = 50.03, target = 50.00, heatSink = 29.09, output = 27.0, timeout = 0, ModelRate = -0.01, TecRate = -0.09, HsRate = -0.06
(13349820) TC: TC-1 = 51.08, modeled = 50.03, target = 50.00, heatSink = 29.09, output = 27.0, timeout = 0, ModelRate = 0.00, TecRate = -0.07, HsRate = -0.03
(13349970) TC: TC-1 = 51.07, modeled = 50.03, target = 50.00, heatSink = 29.09, output = 27.0, timeout = 0, ModelRate = 0.01, TecRate = -0.10, HsRate = -0.06
(13350077) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13350119) TC: TC-1 = 51.05, modeled = 50.03, target = 50.00, heatSink = 29.08, output = 27.2, timeout = 0, ModelRate = 0.00, TecRate = -0.11, HsRate = -0.04
(13350173) BLE_PERIPH: App to Instrument Data
(13350176) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2015]System state updated to Warning
(13350269) TC: TC-1 = 51.05, modeled = 50.03, target = 50.00, heatSink = 29.08, output = 26.7, timeout = 0, ModelRate = 0.01, TecRate = -0.05, HsRate = -0.07
(13350420) TC: TC-1 = 51.03, modeled = 50.03, target = 50.00, heatSink = 29.07, output = 26.9, timeout = 0, ModelRate = 0.01, TecRate = -0.08, HsRate = -0.04
(13350570) TC: TC-1 = 51.03, modeled = 50.03, target = 50.00, heatSink = 29.07, output = 27.0, timeout = 0, ModelRate = 0.01, TecRate = -0.10, HsRate = -0.03
(13350662) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13350719) TC: TC-1 = 51.01, modeled = 50.03, target = 50.00, heatSink = 29.08, output = 27.2, timeout = 0, ModelRate = 0.01, TecRate = -0.09, HsRate = 0.02
(13350758) BLE_PERIPH: App to Instrument Data
(13350762) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2017]System state updated to Warning
(13350869) TC: TC-1 = 50.99, modeled = 50.03, target = 50.00, heatSink = 29.07, output = 27.4, timeout = 0, ModelRate = -0.01, TecRate = -0.17, HsRate = -0.04
(13351018) TC: TC-1 = 50.99, modeled = 50.03, target = 50.00, heatSink = 29.08, output = 27.3, timeout = 0, ModelRate = 0.02, TecRate = -0.07, HsRate = 0.07
(13351170) TC: TC-1 = 50.98, modeled = 50.04, target = 50.00, heatSink = 29.08, output = 27.3, timeout = 0, ModelRate = 0.01, TecRate = -0.24, HsRate = -0.07
(13351296) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13351319) TC: TC-1 = 50.97, modeled = 50.04, target = 50.00, heatSink = 29.07, output = 27.3, timeout = 0, ModelRate = 0.01, TecRate = -0.14, HsRate = 0.02
(13351392) BLE_PERIPH: App to Instrument Data
(13351395) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2018]System state updated to Warning
(13351469) TC: TC-1 = 50.96, modeled = 50.04, target = 50.00, heatSink = 29.07, output = 26.9, timeout = 0, ModelRate = 0.01, TecRate = -0.10, HsRate = -0.02
(13351619) TC: TC-1 = 50.94, modeled = 50.04, target = 50.00, heatSink = 29.08, output = 27.5, timeout = 0, ModelRate = 0.00, TecRate = -0.17, HsRate = 0.01
(13351769) TC: TC-1 = 50.93, modeled = 50.04, target = 50.00, heatSink = 29.07, output = 26.8, timeout = 0, ModelRate = -0.00, TecRate = -0.10, HsRate = -0.09
(13351783) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13351880) BLE_PERIPH: App to Instrument Data
(13351883) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2019]System state updated to Warning
(13351919) TC: TC-1 = 50.92, modeled = 50.04, target = 50.00, heatSink = 29.07, output = 26.8, timeout = 0, ModelRate = 0.00, TecRate = -0.06, HsRate = -0.04
(13352069) TC: TC-1 = 50.90, modeled = 50.04, target = 50.00, heatSink = 29.06, output = 27.5, timeout = 0, ModelRate = -0.01, TecRate = -0.17, HsRate = -0.02
(13352218) TC: TC-1 = 50.88, modeled = 50.04, target = 50.00, heatSink = 29.07, output = 27.7, timeout = 0, ModelRate = -0.01, TecRate = -0.11, HsRate = 0.06
(13352319) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13352370) TC: TC-1 = 50.89, modeled = 50.04, target = 50.00, heatSink = 29.07, output = 26.3, timeout = 0, ModelRate = 0.01, TecRate = 0.08, HsRate = -0.01
(13352416) BLE_PERIPH: App to Instrument Data
(13352419) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2020]Here is your JSON with your Errors
[2020][[16450, 13346459, 1521517]]
(13352518) TC: TC-1 = 50.87, modeled = 50.04, target = 50.00, heatSink = 29.06, output = 27.9, timeout = 0, ModelRate = -0.01, TecRate = -0.34, HsRate = -0.11
(13352669) TC: TC-1 = 50.85, modeled = 50.04, target = 50.00, heatSink = 29.06, output = 26.7, timeout = 0, ModelRate = -0.01, TecRate = 0.17, HsRate = 0.07
(13352819) TC: TC-1 = 50.86, modeled = 50.04, target = 50.00, heatSink = 29.06, output = 27.5, timeout = 0, ModelRate = 0.01, TecRate = -0.09, HsRate = 0.07
(13352856) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13352952) BLE_PERIPH: App to Instrument Data
(13352955) BLE_PERIPH: App to Instrument Transaction Notify 20/20
(13352968) TC: TC-1 = 50.84, modeled = 50.04, target = 50.00, heatSink = 29.06, output = 27.0, timeout = 0, ModelRate = -0.01, TecRate = -0.14, HsRate = -0.15
[2021]Here is your JSON with your Errors
[2021][[16450, 13346459, 1521517]]
(13353119) TC: TC-1 = 50.84, modeled = 50.04, target = 50.00, heatSink = 29.06, output = 27.4, timeout = 0, ModelRate = 0.01, TecRate = -0.06, HsRate = 0.07
(13353268) TC: TC-1 = 50.81, modeled = 50.04, target = 50.00, heatSink = 29.05, output = 27.7, timeout = 0, ModelRate = -0.01, TecRate = -0.23, HsRate = -0.09
(13353343) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13353419) TC: TC-1 = 50.81, modeled = 50.04, target = 50.00, heatSink = 29.04, output = 27.3, timeout = 0, ModelRate = -0.01, TecRate = -0.08, HsRate = -0.03
(13353440) BLE_PERIPH: App to Instrument Data
(13353442) BLE_PERIPH: App to Instrument Transaction Notify 20/20
(13353463) systemRequestStateChange: System State Transition WARNING -> IDLE
(13353463) blePeriphNotifySubscription: ENTER NOTIFY
(13353466) BLE_PERIPH: Notifying
(13353470) comm_getNotifyId: Attempting to get notify id
(13353476) BLE_PERIPH: Notify Command Id = 34
(13353483) systemRequestStateChange: Notify exit state change
[2022]Here is your JSON with your Errors
[2022][[16450, 13346459, 1521517]]
(13353569) TC: TC-1 = 50.79, modeled = 50.03, target = 50.00, heatSink = 29.04, output = 27.6, timeout = 0, ModelRate = -0.01, TecRate = -0.11, HsRate = -0.03
(13353718) TC: TC-1 = 50.79, modeled = 50.03, target = 50.00, heatSink = 29.05, output = 27.7, timeout = 0, ModelRate = -0.01, TecRate = -0.07, HsRate = 0.04
(13353868) TC: TC-1 = 50.79, modeled = 50.03, target = 50.00, heatSink = 29.05, output = 27.2, timeout = 0, ModelRate = 0.01, TecRate = 0.09, HsRate = 0.11
(13353879) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13353976) BLE_PERIPH: App to Instrument Data
(13353979) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2023]Here is your JSON with your Errors
[2023][[16450, 13346459, 1521517]]
(13354019) TC: TC-1 = 50.79, modeled = 50.03, target = 50.00, heatSink = 29.05, output = 27.2, timeout = 0, ModelRate = 0.01, TecRate = -0.11, HsRate = -0.07
(13354169) TC: TC-1 = 50.79, modeled = 50.03, target = 50.00, heatSink = 29.05, output = 27.1, timeout = 0, ModelRate = 0.01, TecRate = -0.08, HsRate = -0.04
(13354320) TC: TC-1 = 50.77, modeled = 50.04, target = 50.00, heatSink = 29.04, output = 27.4, timeout = 0, ModelRate = -0.00, TecRate = -0.13, HsRate = -0.06
(13354416) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13354470) TC: TC-1 = 50.77, modeled = 50.04, target = 50.00, heatSink = 29.04, output = 27.2, timeout = 0, ModelRate = 0.01, TecRate = -0.07, HsRate = -0.03
(13354513) BLE_PERIPH: App to Instrument Data
(13354516) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2024]Here is your JSON with your Errors
[2024][[16450, 13346459, 1521517]]
(13354618) TC: TC-1 = 50.78, modeled = 50.04, target = 50.00, heatSink = 29.05, output = 26.8, timeout = 0, ModelRate = 0.02, TecRate = 0.05, HsRate = 0.03
(13354769) TC: TC-1 = 50.77, modeled = 50.04, target = 50.00, heatSink = 29.04, output = 26.7, timeout = 0, ModelRate = 0.01, TecRate = -0.04, HsRate = -0.07
(13354903) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13354918) TC: TC-1 = 50.76, modeled = 50.04, target = 50.00, heatSink = 29.03, output = 27.4, timeout = 0, ModelRate = 0.00, TecRate = -0.16, HsRate = -0.06
(13355000) BLE_PERIPH: App to Instrument Data
(13355002) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2025]Here is your JSON with your Errors
[2025][[16450, 13346459, 1521517]]
(13355068) TC: TC-1 = 50.76, modeled = 50.04, target = 50.00, heatSink = 29.04, output = 26.6, timeout = 0, ModelRate = 0.01, TecRate = 0.08, HsRate = 0.04
(13355220) TC: TC-1 = 50.75, modeled = 50.04, target = 50.00, heatSink = 29.04, output = 27.1, timeout = 0, ModelRate = 0.01, TecRate = -0.10, HsRate = -0.03
***PCR OFF***
(13355370) TC: TC-1 = 50.74, modeled = 50.04, target = 50.00, heatSink = 29.03, output = 27.1, timeout = 0, ModelRate = 0.00, TecRate = -0.09, HsRate = -0.04
[13]PCR TEC Turned OFF
(13355410) _deviceLogsSetPCR: Adding Time u
(13355537) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13355633) BLE_PERIPH: App to Instrument Data
(13355636) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2026]Here is your JSON with your Errors
[2026][[16450, 13346459, 1521517]]
(13356024) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13356121) BLE_PERIPH: App to Instrument Data
(13356123) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2027]System state updated to Idle
(13356609) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13356706) BLE_PERIPH: App to Instrument Data
(13356709) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2028]System state updated to Idle
(13357146) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13357242) BLE_PERIPH: App to Instrument Data
(13357245) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2029]System state updated to Idle
(13357730) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13357827) BLE_PERIPH: App to Instrument Data
(13357830) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2030]System state updated to Idle
(13358364) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13358510) BLE_PERIPH: App to Instrument Data
(13358512) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2032]System state updated to Idle
(13358901) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13358997) BLE_PERIPH: App to Instrument Data
(13359000) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2033]System state updated to Idle
(13359436) BLE_PERIPH: App to Instrument Transaction Notify 0/20
(13359534) BLE_PERIPH: App to Instrument Data
(13359537) BLE_PERIPH: App to Instrument Transaction Notify 20/20
[2034]System state updated to Idle
(13367782) _handleFrontButtonPress: Pressed
(13367782) _openDoorIfSafe: OPENING DOOR
(13367959) _readLifterSwitches: New Lifter Down Value: 0
(13368059) Motor Lifter ADC Counts: 2034
(13368259) _readPlungeSwitches: New Plunge-Home Value: 1
(13368409) Motor Lifter ADC Counts: 1823
(13368759) Motor Lifter ADC Counts: 1690
(13369109) Motor Lifter ADC Counts: 1573
(13369459) Motor Lifter ADC Counts: 1506
(13369809) Motor Lifter ADC Counts: 1488
(13370159) Motor Lifter ADC Counts: 1486
(13370509) Motor Lifter ADC Counts: 1489
(13370859) Motor Lifter ADC Counts: 1495
(13371209) Motor Lifter ADC Counts: 1507
(13371559) Motor Lifter ADC Counts: 1517
(13371909) Motor Lifter ADC Counts: 1536
(13372259) Motor Lifter ADC Counts: 1553
(13372409) _readLifterSwitches: New Lifter Up Value: 1
(13372459) _readPlungeSwitches: New Plunge-Home Value: 0
(13372459) Motor Thumper ADC Counts: 1  isForward: 0
(13372532) Door_Status: Open
(13430282) Door_Status: Closed
(13430307) colorSensorInterface_setGain: Setting color sensor gain to index 5
(13430309) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 50
(13430462) _readPlungeSwitches: New Plunge-Home Value: 1
(13430565) _performCapture: [1603869,12,30.36,31,637,243,25,29,25,48,24,6,169,0,30.13]
(13430565) _isCupPresent: Cup Not Detected...
(13430568) _isCupPresent: Color sum must be > 4000. Measured color sum is 425.
(13430577) colorSensorInterface_setGain: Setting color sensor gain to index 6
(13430585) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 25
(13430720) colorSensorInterface_setGain: Setting color sensor gain to index 5
(13430722) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 50
(13430977) _performCapture: [1604281,12,30.34,31,631,242,25,29,25,48,24,6,171,0,30.13]
(13430978) _isCupPresent: Cup Not Detected...
(13430980) _isCupPresent: Color sum must be > 4000. Measured color sum is 424.
(13430990) colorSensorInterface_setGain: Setting color sensor gain to index 6
(13430998) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 25
(13431107) colorSensorInterface_setGain: Setting color sensor gain to index 5
(13431109) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 50
(13431364) _performCapture: [1604668,12,30.33,30,628,241,25,28,24,48,24,6,170,0,30.12]
(13431365) _isCupPresent: Cup Not Detected...
(13431368) _isCupPresent: Color sum must be > 4000. Measured color sum is 420.
(13431377) colorSensorInterface_setGain: Setting color sensor gain to index 6
(13431385) colorSensorInterface_setIntegrationTimeMs: Setting color sensor integration time to 25
(13441145) i2cTask_changeI2cSpeed: I2C task already set to FAST mode
[14]Lowering Lifter
(13441289) _readLifterSwitches: New Lifter Up Value: 0
(13441440) Motor Lifter ADC Counts: 1732
(13441790) Motor Lifter ADC Counts: 1641
(13442140) Motor Lifter ADC Counts: 1603
(13442490) Motor Lifter ADC Counts: 1593
(13442840) Motor Lifter ADC Counts: 1583
(13443190) Motor Lifter ADC Counts: 1580
(13443540) Motor Lifter ADC Counts: 1586
(13443890) Motor Lifter ADC Counts: 1609
(13444240) Motor Lifter ADC Counts: 1672
(13444590) Motor Lifter ADC Counts: 1791
(13444940) Motor Lifter ADC Counts: 1970
(13445290) Motor Lifter ADC Counts: 2231
(13445640) Motor Lifter ADC Counts: 2414
(13445740) _readLifterSwitches: New Lifter Down Value: 1
***PCR ON***
(13452849) i2cTask_changeI2cSpeed: I2C task already set to FAST mode
(13452850) _setPcrTecTempC: TEC Set Temp 50.00
[15]PCR TEC set to 50°C
(13452860) _applyThermalBrakeUpdate: Worst Temp:54.35
(13452861) _updateInertiaCompensation: Ignoring low temp update at 50.00
(13452867) _updateInertiaCompensation: overshoot:4.35, oldComp:0.00, atIndex: 4 atTemp: 50.0
(13452877) _resetThermalControlState: RESET Peltier 1 control state
(13452884) thermalControl_setTargetTempC: [1] MAX RAMPING  goto 50.0
(13452891) _setThermalControlState: thermalControl-1: changing state 3->1
(13452898) taskMonitor_task: Task Thermal Control Task hasn't checked in for 100 ms
(13452907) tecCurvePredictorSetHoldPower: hold power: -10.39, filtered: 8.29, temp: 29.75
(13452918) thermalControlTask_thermalTask: Therm Cont time: 58 ms. Sleep.
(13452934) thermalControl_setEnable: Enabling Peltier 1
(13453020) TC: TC-1 = 29.66, modeled = 29.74, target = 50.00, heatSink = 27.94, output = 100.0, timeout = 100, ModelRate = -0.02, TecRate = -0.06, HsRate = -0.07
(13453170) TC: TC-1 = 29.65, modeled = 29.74, target = 50.00, heatSink = 27.93, output = 100.0, timeout = 250, ModelRate = -0.03, TecRate = -0.11, HsRate = -0.13
(13453320) TC: TC-1 = 29.67, modeled = 29.74, target = 50.00, heatSink = 27.92, output = 100.0, timeout = 400, ModelRate = -0.00, TecRate = 0.32, HsRate = -0.05
(13453470) TC: TC-1 = 29.81, modeled = 29.75, target = 50.00, heatSink = 27.93, output = 100.0, timeout = 550, ModelRate = 0.13, TecRate = 1.61, HsRate = -0.02
(13453620) TC: TC-1 = 30.20, modeled = 29.80, target = 50.00, heatSink = 27.90, output = 100.0, timeout = 700, ModelRate = 0.44, TecRate = 3.64, HsRate = -0.18
(13453770) TC: TC-1 = 30.94, modeled = 29.91, target = 50.00, heatSink = 27.88, output = 100.0, timeout = 850, ModelRate = 0.98, TecRate = 5.80, HsRate = -0.23
(13453920) TC: TC-1 = 31.97, modeled = 30.12, target = 50.00, heatSink = 27.85, output = 100.0, timeout = 1000, ModelRate = 1.61, TecRate = 6.38, HsRate = -0.18
(13454071) TC: TC-1 = 33.20, modeled = 30.42, target = 50.00, heatSink = 27.82, output = 100.0, timeout = 1150, ModelRate = 2.31, TecRate = 9.25, HsRate = -0.14
(13454220) TC: TC-1 = 34.70, modeled = 30.84, target = 50.00, heatSink = 27.79, output = 100.0, timeout = 1300, ModelRate = 3.06, TecRate = 10.38, HsRate = -0.25
(13454370) TC: TC-1 = 36.24, modeled = 31.35, target = 50.00, heatSink = 27.78, output = 100.0, timeout = 1450, ModelRate = 3.70, TecRate = 11.28, HsRate = -0.09
(13454520) TC: TC-1 = 37.89, modeled = 31.96, target = 50.00, heatSink = 27.75, output = 100.0, timeout = 1600, ModelRate = 4.27, TecRate = 9.58, HsRate = -0.18
(13454670) TC: TC-1 = 39.60, modeled = 32.65, target = 50.00, heatSink = 27.71, output = 100.0, timeout = 1750, ModelRate = 4.85, TecRate = 11.90, HsRate = -0.32
(13454820) TC: TC-1 = 41.43, modeled = 33.42, target = 50.00, heatSink = 27.68, output = 100.0, timeout = 1900, ModelRate = 5.39, TecRate = 12.40, HsRate = -0.14
(13454970) TC: TC-1 = 43.15, modeled = 34.25, target = 50.00, heatSink = 27.65, output = 100.0, timeout = 2050, ModelRate = 5.75, TecRate = 12.21, HsRate = -0.21
(13455122) TC: TC-1 = 44.98, modeled = 35.15, target = 50.00, heatSink = 27.64, output = 100.0, timeout = 2200, ModelRate = 6.13, TecRate = 12.05, HsRate = -0.18
(13455271) TC: TC-1 = 46.71, modeled = 36.08, target = 50.00, heatSink = 27.61, output = 100.0, timeout = 2350, ModelRate = 6.36, TecRate = 12.39, HsRate = -0.23
(13455421) TC: TC-1 = 48.57, modeled = 37.06, target = 50.00, heatSink = 27.60, output = 100.0, timeout = 2500, ModelRate = 6.69, TecRate = 12.46, HsRate = -0.08
(13455571) TC: TC-1 = 50.34, modeled = 38.08, target = 50.00, heatSink = 27.57, output = 100.0, timeout = 2650, ModelRate = 6.85, TecRate = 10.09, HsRate = -0.14
(13455721) TC: TC-1 = 52.07, modeled = 39.10, target = 50.00, heatSink = 27.56, output = 100.0, timeout = 2800, ModelRate = 7.03, TecRate = 11.92, HsRate = -0.14
(13455872) TC: TC-1 = 53.85, modeled = 40.16, target = 50.00, heatSink = 27.54, output = 100.0, timeout = 2950, ModelRate = 7.21, TecRate = 11.95, HsRate = -0.18
(13456021) TC: TC-1 = 55.49, modeled = 41.23, target = 50.00, heatSink = 27.52, output = 100.0, timeout = 3100, ModelRate = 7.24, TecRate = 11.62, HsRate = -0.12
(13456170) TC: TC-1 = 57.24, modeled = 42.32, target = 50.00, heatSink = 27.51, output = 100.0, timeout = 3250, ModelRate = 7.36, TecRate = 11.59, HsRate = -0.07
(13456321) TC: TC-1 = 58.84, modeled = 43.41, target = 50.00, heatSink = 27.49, output = 100.0, timeout = 3400, ModelRate = 7.32, TecRate = 11.25, HsRate = -0.18
(13456470) TC: TC-1 = 60.51, modeled = 44.50, target = 50.00, heatSink = 27.48, output = 100.0, timeout = 3550, ModelRate = 7.42, TecRate = 11.17, HsRate = -0.08
(13456620) TC: TC-1 = 62.02, modeled = 45.59, target = 50.00, heatSink = 27.47, output = 100.0, timeout = 3700, ModelRate = 7.34, TecRate = 8.82, HsRate = -0.12
(13456664) _maxHeatingStateTransitions: HEAT NORM fast->slow down
(13456770) TC: TC-1 = 63.63, modeled = 46.68, target = 50.00, heatSink = 27.45, output = -50.0, timeout = 3800, ModelRate = 7.41, TecRate = 10.81, HsRate = -0.04
(13456921) TC: TC-1 = 65.11, modeled = 47.76, target = 50.00, heatSink = 27.44, output = -100.0, timeout = 3950, ModelRate = 7.33, TecRate = 10.56, HsRate = -0.07
(13457071) TC: TC-1 = 66.63, modeled = 48.86, target = 50.00, heatSink = 27.44, output = -100.0, timeout = 4100, ModelRate = 7.31, TecRate = 9.76, HsRate = -0.03
(13457222) TC: TC-1 = 67.87, modeled = 49.92, target = 50.00, heatSink = 27.44, output = -100.0, timeout = 4250, ModelRate = 7.06, TecRate = 6.72, HsRate = 0.07
(13457370) TC: TC-1 = 68.85, modeled = 50.93, target = 50.00, heatSink = 27.48, output = -100.0, timeout = 4400, ModelRate = 6.65, TecRate = 5.06, HsRate = 0.26
