***Stage1 ON***
[40]TC TEC set to 50°C
(98601) _setStage1TecTempC: TEC Set Temp 50.000000
(98602) _resetThermalControlState: RESET Peltier 0 control state
(98605) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(98612) _setThermalControlState: thermalControl-0: changing state 3->1
(98620) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(98627) thermalControlSetEnable: Enabling Peltier 0
(98680) TC: TC-0 = 24.20, modeled = 18.27, target = 50.00, heatSink = -87.93, output = 100.0, timeout = 50, exptTempC = 0.00, TecRate = 0.084
(123808) TC: TC-0 = 101.75, modeled = 60.97, target = 50.00, heatSink = -87.40, output = -100.0, timeout = 9700, exptTempC = 50.00, TecRate = 0.764
(123958) TC: TC-0 = 101.78, modeled = 61.08, target = 50.00, heatSink = -87.79, output = -100.0, timeout = 9850, exptTempC = 50.00, TecRate = 0.762
(124109) TC: TC-0 = 101.82, modeled = 61.20, target = 50.00, heatSink = -87.74, output = -100.0, timeout = 10000, exptTempC = 50.00, TecRate = 0.760
(124264) TC: TC-0 = 101.83, modeled = 61.31, target = 50.00, heatSink = -87.92, output = -100.0, timeout = 10150, exptTempC = 50.00, TecRate = 0.757
(124409) TC: TC-0 = 101.85, modeled = 61.42, target = 50.00, heatSink = -87.54, output = -100.0, timeout = 10300, exptTempC = 50.00, TecRate = 0.755
(124558) TC: TC-0 = 101.88, modeled = 61.54, target = 50.00, heatSink = -87.16, output = -100.0, timeout = 10450, exptTempC = 50.00, TecRate = 0.753
(124709) TC: TC-0 = 101.90, modeled = 61.65, target = 50.00, heatSink = -87.36, output = -100.0, timeout = 10600, exptTempC = 50.00, TecRate = 0.751
(124859) TC: TC-0 = 101.92, modeled = 61.76, target = 50.00, heatSink = -87.53, output = -100.0, timeout = 10750, exptTempC = 50.00, TecRate = 0.749
(125010) TC: TC-0 = 101.95, modeled = 61.87, target = 50.00, heatSink = -87.41, output = -100.0, timeout = 10900, exptTempC = 50.00, TecRate = 0.747
(125165) TC: TC-0 = 101.96, modeled = 61.99, target = 50.00, heatSink = -87.58, output = -100.0, timeout = 11050, exptTempC = 50.00, TecRate = 0.744
(125310) TC: TC-0 = 101.98, modeled = 62.10, target = 50.00, heatSink = -87.87, output = -100.0, timeout = 11200, exptTempC = 50.00, TecRate = 0.742
(125461) TC: TC-0 = 102.01, modeled = 62.21, target = 50.00, heatSink = -87.32, output = -100.0, timeout = 11350, exptTempC = 50.00, TecRate = 0.740
(125612) TC: TC-0 = 102.04, modeled = 62.32, target = 50.00, heatSink = -87.41, output = -100.0, timeout = 11500, exptTempC = 50.00, TecRate = 0.738
(125762) TC: TC-0 = 102.05, modeled = 62.43, target = 50.00, heatSink = -87.74, output = -100.0, timeout = 11650, exptTempC = 50.00, TecRate = 0.736
(125912) TC: TC-0 = 102.07, modeled = 62.54, target = 50.00, heatSink = -87.88, output = -100.0, timeout = 11800, exptTempC = 50.00, TecRate = 0.734
(126068) TC: TC-0 = 102.09, modeled = 62.65, target = 50.00, heatSink = -88.01, output = -100.0, timeout = 11950, exptTempC = 50.00, TecRate = 0.731
(126213) TC: TC-0 = 102.11, modeled = 62.76, target = 50.00, heatSink = -87.57, output = -100.0, timeout = 12100, exptTempC = 50.00, TecRate = 0.729
(126363) TC: TC-0 = 102.14, modeled = 62.87, target = 50.00, heatSink = -87.23, output = -100.0, timeout = 12250, exptTempC = 50.00, TecRate = 0.728
(126512) TC: TC-0 = 102.16, modeled = 62.98, target = 50.00, heatSink = -87.70, output = -100.0, timeout = 12400, exptTempC = 50.00, TecRate = 0.725
(126663) TC: TC-0 = 102.18, modeled = 63.09, target = 50.00, heatSink = -87.74, output = -100.0, timeout = 12550, exptTempC = 50.00, TecRate = 0.723
(126813) TC: TC-0 = 102.19, modeled = 63.19, target = 50.00, heatSink = -87.97, output = -100.0, timeout = 12700, exptTempC = 50.00, TecRate = 0.721
(126970) TC: TC-0 = 102.20, modeled = 63.30, target = 50.00, heatSink = -87.88, output = -100.0, timeout = 12850, exptTempC = 50.00, TecRate = 0.719
(127114) TC: TC-0 = 102.21, modeled = 63.41, target = 50.00, heatSink = -87.45, output = -100.0, timeout = 13000, exptTempC = 50.00, TecRate = 0.716
***Stage1 OFF***
(127265) TC: TC-0 = 102.23, modeled = 63.52, target = 50.00, heatSink = -87.24, output = -100.0, timeout = 13150, exptTempC = 50.00, TecRate = 0.714
[41]TC TEC Turned Off
(127283) _deviceLogsSetTC: Adding Time 28642
(135126) _switchToSteadyStateCheck: Switching to steady state DECLINE
