(1379050) heapMonitor_checkFreeHeapSize: New heap low water mark 114888
***Stage1 ON***
[9]TC TEC set to 50°C
(1381322) _setStage1TecTempC: TEC Set Temp 50.000000
(1381323) _resetThermalControlState: RESET Peltier 0 control state
(1381327) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(1381334) _setThermalControlState: thermalControl-0: changing state 3->1
(1381341) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(1381349) thermalControlSetEnable: Enabling Peltier 0
(1381361) TC: TC-0 = 25.14, modeled = 11.84, target = 50.00, heatSink = -86.86, output = 50.0, timeout = 0, exptTempC = 0.00, TecRate = 0.474
(1406004) TC: TC-0 = 102.61, modeled = 58.22, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 5800, exptTempC = 50.00, TecRate = 0.851
(1406159) TC: TC-0 = 102.63, modeled = 58.35, target = 50.00, heatSink = -86.94, output = -100.0, timeout = 5950, exptTempC = 50.00, TecRate = 0.848
(1406304) TC: TC-0 = 102.63, modeled = 58.47, target = 50.00, heatSink = -86.95, output = -100.0, timeout = 6100, exptTempC = 50.00, TecRate = 0.845
(1406454) TC: TC-0 = 102.65, modeled = 58.60, target = 50.00, heatSink = -86.75, output = -100.0, timeout = 6250, exptTempC = 50.00, TecRate = 0.843
(1406604) TC: TC-0 = 102.68, modeled = 58.73, target = 50.00, heatSink = -86.99, output = -100.0, timeout = 6400, exptTempC = 50.00, TecRate = 0.840
(1406754) TC: TC-0 = 102.72, modeled = 58.85, target = 50.00, heatSink = -87.11, output = -100.0, timeout = 6550, exptTempC = 50.00, TecRate = 0.838
(1406905) TC: TC-0 = 102.73, modeled = 58.98, target = 50.00, heatSink = -87.02, output = -100.0, timeout = 6700, exptTempC = 50.00, TecRate = 0.835
(1407062) TC: TC-0 = 102.75, modeled = 59.10, target = 50.00, heatSink = -86.90, output = -100.0, timeout = 6850, exptTempC = 50.00, TecRate = 0.833
(1407212) TC: TC-0 = 102.78, modeled = 59.23, target = 50.00, heatSink = -87.03, output = -100.0, timeout = 7000, exptTempC = 50.00, TecRate = 0.830
(1407357) TC: TC-0 = 102.80, modeled = 59.35, target = 50.00, heatSink = -86.90, output = -100.0, timeout = 7150, exptTempC = 50.00, TecRate = 0.828
(1407508) TC: TC-0 = 102.82, modeled = 59.48, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 7300, exptTempC = 50.00, TecRate = 0.826
(1407657) TC: TC-0 = 102.85, modeled = 59.60, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 7450, exptTempC = 50.00, TecRate = 0.823
(1407807) TC: TC-0 = 102.87, modeled = 59.72, target = 50.00, heatSink = -86.90, output = -100.0, timeout = 7600, exptTempC = 50.00, TecRate = 0.821
(1407963) TC: TC-0 = 102.88, modeled = 59.85, target = 50.00, heatSink = -87.02, output = -100.0, timeout = 7750, exptTempC = 50.00, TecRate = 0.818
(1408113) TC: TC-0 = 102.90, modeled = 59.97, target = 50.00, heatSink = -87.32, output = -100.0, timeout = 7900, exptTempC = 50.00, TecRate = 0.816
(1408258) TC: TC-0 = 102.93, modeled = 60.09, target = 50.00, heatSink = -87.24, output = -100.0, timeout = 8050, exptTempC = 50.00, TecRate = 0.813
(1408408) TC: TC-0 = 102.95, modeled = 60.21, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 8200, exptTempC = 50.00, TecRate = 0.811
(1408558) TC: TC-0 = 102.97, modeled = 60.33, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 8350, exptTempC = 50.00, TecRate = 0.809
(1408708) TC: TC-0 = 102.99, modeled = 60.45, target = 50.00, heatSink = -86.94, output = -100.0, timeout = 8500, exptTempC = 50.00, TecRate = 0.806
***Stage1 OFF***
[10]TC TEC Turned Off
(1408864) TC: TC-0 = 103.00, modeled = 60.58, target = 50.00, heatSink = -86.90, output = -100.0, timeout = 8650, exptTempC = 50.00, TecRate = 0.803
(1408871) _deviceLogsSetTC: Adding Time 27510
(1417166) _switchToSteadyStateCheck: Switching to steady state DECLINE
