***Stage1 ON***
[7]TC TEC set to 50°C
(186767) _setStage1TecTempC: TEC Set Temp 50.000000
(186768) _resetThermalControlState: RESET Peltier 0 control state
(186772) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(186779) _setThermalControlState: thermalControl-0: changing state 3->1
(186786) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(186794) thermalControlSetEnable: Enabling Peltier 0
(186814) TC: TC-0 = 20.39, modeled = 19.21, target = 50.00, heatSink = -86.40, output = 50.0, timeout = 0, exptTempC = 0.00, TecRate = 0.063
(211934) TC: TC-0 = 102.77, modeled = 62.80, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 11750, exptTempC = 50.00, TecRate = 0.745
(212091) TC: TC-0 = 102.78, modeled = 62.91, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 11900, exptTempC = 50.00, TecRate = 0.742
(212244) TC: TC-0 = 102.79, modeled = 63.02, target = 50.00, heatSink = -86.94, output = -100.0, timeout = 12050, exptTempC = 50.00, TecRate = 0.740
(212389) TC: TC-0 = 102.81, modeled = 63.13, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 12200, exptTempC = 50.00, TecRate = 0.738
(212539) TC: TC-0 = 102.83, modeled = 63.24, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 12350, exptTempC = 50.00, TecRate = 0.735
(212689) TC: TC-0 = 102.84, modeled = 63.35, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 12500, exptTempC = 50.00, TecRate = 0.733
(212840) TC: TC-0 = 102.86, modeled = 63.46, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 12650, exptTempC = 50.00, TecRate = 0.731
(212995) TC: TC-0 = 102.88, modeled = 63.57, target = 50.00, heatSink = -86.51, output = -100.0, timeout = 12800, exptTempC = 50.00, TecRate = 0.729
(213142) TC: TC-0 = 102.89, modeled = 63.68, target = 50.00, heatSink = -86.82, output = -100.0, timeout = 12950, exptTempC = 50.00, TecRate = 0.726
(213294) TC: TC-0 = 102.91, modeled = 63.79, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 13100, exptTempC = 50.00, TecRate = 0.724
(213444) TC: TC-0 = 102.93, modeled = 63.90, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 13250, exptTempC = 50.00, TecRate = 0.722
(213595) TC: TC-0 = 102.94, modeled = 64.00, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 13400, exptTempC = 50.00, TecRate = 0.720
(213745) TC: TC-0 = 102.95, modeled = 64.11, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 13550, exptTempC = 50.00, TecRate = 0.717
(213902) TC: TC-0 = 102.97, modeled = 64.22, target = 50.00, heatSink = -86.90, output = -100.0, timeout = 13700, exptTempC = 50.00, TecRate = 0.715
(214054) TC: TC-0 = 102.98, modeled = 64.33, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 13850, exptTempC = 50.00, TecRate = 0.713
(214200) TC: TC-0 = 103.00, modeled = 64.43, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 14000, exptTempC = 50.00, TecRate = 0.711
(214351) TC: TC-0 = 103.04, modeled = 64.54, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 14150, exptTempC = 50.00, TecRate = 0.709
(214501) TC: TC-0 = 103.06, modeled = 64.65, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 14300, exptTempC = 50.00, TecRate = 0.707
(214651) TC: TC-0 = 103.08, modeled = 64.75, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 14450, exptTempC = 50.00, TecRate = 0.705
(214802) TC: TC-0 = 103.08, modeled = 64.86, target = 50.00, heatSink = -86.44, output = -100.0, timeout = 14600, exptTempC = 50.00, TecRate = 0.703
(214956) TC: TC-0 = 103.10, modeled = 64.96, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 14750, exptTempC = 50.00, TecRate = 0.701
(215103) TC: TC-0 = 103.11, modeled = 65.07, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 14900, exptTempC = 50.00, TecRate = 0.698
(215255) TC: TC-0 = 103.12, modeled = 65.17, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 15050, exptTempC = 50.00, TecRate = 0.696
***Stage1 OFF***
[8]TC TEC Turned Off
(215356) _deviceLogsSetTC: Adding Time 28543
(218953) _switchToSteadyStateCheck: Switching to steady state DECLINE
